,Unnamed: 0,file,smiles
2154,19615,20096491,C(C(=C(C(=C([H])[H])[H])[H])C([H])([H])[H])([H])([H])[H]
2156,19620,20208788,O=C1N(C(C(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C(C(C1([H])[H])([H])[H])([H])[H]
2165,19663,20112327,O(C([H])([H])[H])C(=O)C=1N=C(C(=C(C1[H])[H])[H])[H]
2169,19682,20207322,ClC1=C(OC(C([H])([H])[H])([H])[H])C(=C(C(OC(C([H])([H])[H])([H])[H])=C1[H])[H])[H]
2170,19695,20096472,C1(=C(C(=C(C(=C1C=2C(=C(C(=C(C2Cl)[H])Cl)[H])[H])[H])[H])Cl)[H])[H]
2171,19708,20208403,O(C=1C(=C(C(OC(C([H])([H])[H])([H])[H])=C(OC(C([H])([H])[H])([H])[H])C1[H])[H])C(=O)C([H])([H])[H])C(C([H])([H])[H])([H])[H]
2179,19770,20096477,C1(=C(C(=C(C(=C1[H])[H])C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl)[H])[H])[H]
2181,19776,20209119,FC(F)(F)OC=1C(=C(C(=C(C1[H])[H])[H])[H])C#N
2182,19784,20200735,ClC(C(=O)N(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])([H])[H]
2194,19920,20208115,BrC1=C(OC([H])([H])[H])C(=C(OC([H])([H])[H])C(=C1[H])[H])[H]
2195,19921,20208748,O=C(C1=C(C(=C(C(=C1[H])[H])C([H])([H])[H])C([H])([H])[H])[H])[H]
2197,19925,60005967,C(C1(C(O[H])(C(C(O[H])(C(OC(C([H])([H])[H])(C(C(C(O[H])(C([H])([H])[H])[H])([H])[H])([H])[H])[H])(O1)[H])[H])([H])[H])[H])[H])([H])([H])[H]
2198,19926,20200036,O=C(N(C([H])([H])[H])C([H])([H])[H])C(C(=O)C([H])([H])[H])([H])[H]
2199,19935,20200765,O(C(C(C(N([H])[H])([H])[H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H]
2202,19978,60002118,C(OC1=C(C(=C2C(C(=[N+]3C(C(C4=C(C(=C5C(OC(O5)([H])[H])=C4[H])[H])C3=C2[H])([H])[H])([H])[H])[H])=C1OC([H])([H])[H])[H])[H])([H])([H])[H].[Cl-]
2208,20048,20209680,ClC1=C(C(=C(Cl)C(=C1Cl)[H])[H])C(=O)[H]
2210,20053,10014347,C1(=C(C2(C(C1(C(=C2[H])[H])Cl)(Cl)Cl)Cl)Cl)Cl
2211,20059,20208651,ClC1=C(C(F)=C([N+]([O-])=O)C(=C1[H])[H])[H]
2215,20102,20096419,C=1(C(=C(C2=C(C1[H])C(C3=C2C(=C4C(=C3[H])C(=C(C(=C4[H])[H])[H])[H])[H])([H])[H])[H])[H])[H]
2217,20115,20200050,BrC(C(Br)=O)([H])[H]
2218,20132,88387,C=1(C(=C(C(=C(C1Cl)[H])[H])[H])[N+]([O-])=O)C([H])([H])[H]
2222,20191,19707,C=1(C(=C(C(=C(C1[H])[H])I)[H])[H])C(C(C#N)(C#N)[H])(C#N)[H]
2225,20202,10022748,C(OC=1C(O[H])=C(C(=C(C1[H])C(=C2C(C([H])([H])[H])(C(C(C(=C(C=3C(=C(C(O[H])=C(OC([H])([H])[H])C3[H])[H])[H])[H])C2=O)([H])[H])([H])[H])[H])[H])[H])[H])([H])([H])[H]
2229,20249,20096495,C(C(C([H])([H])[H])(C(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])[H])([H])([H])[H]
2233,20296,20201377,O(C=1C(N=NC=2C(=C(C(=C(C2[H])[H])[H])[H])[H])=C(C(=C(O[H])C1[H])[H])[H])[H]
2235,20303,20208903,BrC(C(C(C(C(C(C(OC(C([H])([H])[H])([H])[H])=O)([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
2237,20330,20209602,S1C(=C(N=C1C([H])([H])[H])C([H])([H])[H])C(=O)C([H])([H])[H]
2238,20356,10021900,C1(=C(C(=C(C(=C1C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C(O[H])([H])[H])[H])[H])Cl)[H])[H]
2239,20359,20111997,ClC1=C(N=C=O)C(=C(Cl)C(=C1[H])[H])[H]
2243,20388,10010846,C1(C(C(C(C(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
2249,20504,20209303,O1C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])=C(C=2C1=C(C(=C(C2[H])[H])[H])[H])[H]
2254,20579,20208798,ClC=1N=C(C(=C(C1C#N)[H])[H])[H]
2257,20622,60000366,N(=NC(C#N)(C([H])([H])[H])C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])C(C([H])([H])[H])(C#N)C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H]
2260,20674,20209690,O(C(=O)C1=NC(=C(C(=C1[H])[H])[H])C([H])([H])[H])[H]
2270,20783,20207408,BrC1=C(OC([H])([H])[H])C(=C(C(OC([H])([H])[H])=C1[H])[H])[H]
2271,20786,10021779,C(=C(C(OC(C(OC([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H]
2275,20817,10022208,C(=C(C(=O)OC([H])([H])[H])Br)([H])[H]
2276,20820,20209207,S(P(=S)(OC([H])([H])[H])OC([H])([H])[H])C(C(C(OC(C([H])([H])[H])([H])[H])=O)([H])[H])(C(OC(C([H])([H])[H])([H])[H])=O)[H]
2286,20889,10021767,C1(=C(C(=C(C(=C1[H])[H])C(OC(=O)C(C(C(C(C(C(C(Br)([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])C(=C([H])[H])[H]
2289,20946,30102097,C1(=C2C(C(C(C1=O)([H])[H])([H])[H])(C(C(C2([H])[H])(O[H])[H])([H])[H])C([H])([H])[H])[H]
2294,21000,10016674,C(C(C([H])([H])[H])(OC([H])([H])[H])[H])([H])([H])[H]
2295,21008,10022729,C(C(C(OC1=C(C(=C(C(OC(C(C([H])([H])[H])([H])[H])([H])[H])=C1OC(C(C([H])([H])[H])([H])[H])([H])[H])[H])C(=C(C2=C(C(=C(Br)C(=C2[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])([H])[H]
2305,21105,20207350,ClC(C(OC([H])([H])[H])=C(C(OC([H])([H])[H])=O)[H])([H])[H]
2306,21116,20123180,C1(=C(C(=C(C(=C1[N+](=O)[O-])O[H])[H])[H])[H])O[H]
2310,21140,20208391,FC(F)(F)C1=C(C(=C(C(O[H])=C1[H])[H])C(F)(F)F)[H]
2318,21173,20208296,ClC(C(C(C(C#N)([H])[H])([H])[H])([H])[H])([H])[H]
2319,21185,6683,C1(=C(C(=C2C(=C1[H])OC(=C(C2=O)OC3(C(O[H])([H])C(C(C(O3)(C([H])([H])[H])[H])([H])O[H])([H])O[H])[H])C4=C(C(=C(C(=C4[H])[H])O[H])[H])[H])O[H])[H])OC5(C(O[H])([H])C(C(C(O5)(C([H])([H])[H])[H])([H])O[H])([H])O[H])[H]
2321,21209,10021791,C1(OC1(C(Cl)([H])[H])[H])([H])[H]
2322,21222,10008789,C1(=C(C(=C(C(=C1[H])[H])[H])Cl)[H])C([H])([H])[H]
2323,21243,10022002,C1(=C(C(=C(C(=C1[H])[H])OC(C(C(C(C(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])[H])[H])C(=O)[H]
2324,21251,20208782,BrC1=C(C(=C(F)C(=C1[H])[H])C(=O)[H])[H]
2327,21262,20208689,O(C(OC(C([H])([H])[H])([H])[H])(C([H])([H])[H])[H])C(C(=C(C(C(C([H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H]
2332,21313,10018761,C1(=C(C(=C(C2=C1N=NS2)[H])[H])[H])[H]
2337,21374,89191,C1(C(C(C(C(C1([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])=O)=C2N(C(C(N2[H])([H])[H])([H])[H])[H]
2338,21384,20208459,ClC1=NC(=C([N+]([O-])=O)C(=C1C([H])([H])[H])[H])[H]
2354,21525,20200644,C(C(OC(C(C(=O)OC(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H]
2355,21536,20097251,[O-]P([O-])(=O)OC(C(O[H])(C(O[H])([H])[H])[H])([H])[H]
2357,21546,10257,C=1(OC(=C(C1[H])[H])C(C(C2=C(C(=C(O2)[H])[H])[H])=O)=O)[H]
2358,21561,20112332,S1C(C(OC(C([H])([H])[H])([H])[H])=O)=C(C(=C1[H])[H])[H]
2359,21570,20208522,S1C=2C(C(OC(=O)C([H])([H])[H])=C1[H])=C(C(=C(C2[H])[H])[H])[H]
2365,21608,20209235,S(C(C(C(O[H])(C([O-])=O)[H])([H])[H])([H])[H])C([H])([H])[H]
2367,21635,20208624,O(C1=C(C(=C(OC(=O)C([H])([H])[H])C(=C1[H])[H])[H])C([H])([H])[H])C(=O)C([H])([H])[H]
2368,21636,20209318,BrC1=C(OC([H])([H])[H])C(=C([N+]([O-])=O)C(=C1[H])[H])[H]
2371,21667,10008322,C(Cl)(C(C(I)([H])[H])([H])[H])([H])[H]
2374,21708,10021684,C1(=C(C(=C(C(=C1[H])[H])C#CC(=C(C(=O)OC([H])([H])[H])[H])C(=O)OC([H])([H])[H])[H])[H])[H]
2376,21744,20209668,N1(C(=N[H])C=2C(C1=N[H])=C(C(=C(C2[H])[H])[H])[H])[H]
2377,21745,10026236,C1(=C(C(=C(C(=C1[H])C(C(C(C(=C(C(=C(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])[H])[H])[H])[H])=O)([H])[H])([H])[H])[H])[H])O[H])O[H]
2378,21758,10022766,C(C(C([H])([H])[H])(C([H])([H])[H])OC(=O)C(C(C([H])([H])[H])(C([H])([H])[H])[H])(N(C(C(=C(C=1C(=C(C([N+]([O-])=O)=C(C1[H])[H])[H])[H])[H])[H])([H])[H])[H])[H])([H])([H])[H]
2389,21815,20112698,[O-]C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
2392,21849,20209158,O1C=2C(N=C1C([H])([H])[H])=C(C=3C(C2[H])=C(C(=C(C3[H])[H])[H])[H])[H]
2394,21860,40022082,C(OC([H])([H])[H])(=O)C1=NC(C(C1([H])[H])([H])[H])([H])[H]
2395,21862,20205822,O(C(=O)C1(C(C(C(=C(C1=O)[H])[H])([H])[H])(C([H])([H])[H])[H])[H])C(C([H])([H])[H])([H])[H]
2400,21930,20200178,O1C(C(OC(C(OC2=C(OC(C(OC(C1([H])[H])([H])[H])([H])[H])([H])[H])C(=C(C([N+]([O-])=O)=C2[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
2403,21950,20200122,O(C(=O)C1=C(N(N=C1[H])[H])N([H])[H])C(C([H])([H])[H])([H])[H]
2404,21965,20101845,C1(C2(C(C3(C4(C15C=6C(C(C(C6C(C(C4(C(N3C(C2(C([H])([H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])=O)([H])[H])(C(C5([H])[H])([H])[H])O[H])C([H])([H])[H])[H])([H])[H])[H])=O
2405,21989,20052139,C1(=C2C(=NC3=C(C(=C(C(=C3[H])[H])[H])[H])N2C(=C1[H])[H])[H])[H]
2406,21995,20207597,N#CC(C([H])([H])[H])(C(=C([H])[H])[H])[H]
2409,22014,10022721,O=C(C=1C(=C(C(=C(C1C(C(C([H])([H])[H])([H])[H])([H])[H])O[H])C(=O)[H])C(C(C([H])([H])[H])([H])[H])([H])[H])O[H])[H]
2410,22022,20208382,ClC=1C(=C([N+]([O-])=O)C(=C(C1F)[H])[H])[H]
2419,22129,20209272,O(C1=C(C(=C(C(OC([H])([H])[H])=C1[H])[H])[H])C(=O)C([H])([H])[H])C([H])([H])[H]
2427,22164,20200295,C(C(C([H])([H])[H])(C([H])([H])[H])[H])(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])(C([H])([H])[H])[H]
2429,22178,20209073,N1=C2C(C(C(C2=NC(=C1[H])[H])([H])[H])([H])[H])(C([H])([H])[H])[H]
2435,22239,20200694,O1C(=C(C(=C1C([H])([H])[H])[H])C([H])([H])[H])C(=O)C([H])([H])[H]
2440,22308,10021999,C1(=C(C(=C2C3=C1N(C(=C3S(N(C2([H])[H])C([H])([H])[H])(=O)=O)[H])C([H])([H])[H])[H])[H])[H]
2443,22321,20168678,O1C2(C(OC1(C([H])([H])[H])C([H])([H])[H])(C(C(C(C2(O[H])[H])([H])[H])(C(O[H])=O)O[H])([H])[H])[H])[H]
2444,22322,20209718,BrC1=C(C(F)=C(C(=C1[H])[H])C(F)(F)F)[H]
2448,22357,20209606,N#CC(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
2449,22376,10021903,C1(=C(C(=C(C(=C1C2=NC(C(O2)([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])[N+]([O-])=O)[H])[H])[H]
2450,22383,20209552,FC=1C(=C(C(=C(C1F)[H])[H])C(=O)C([H])([H])[H])[H]
2451,22384,20200623,O=C1N(C(=O)C(C(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])C(=O)N1[H])[H]
2453,22405,20208324,S(O[H])(=O)(=O)C1=C(C=2C=3C(OC2C(=C1[H])[H])=C(C(=C(C3[H])[H])[H])[H])[H]
2460,22465,40022455,C(OC([H])([H])[H])(=O)C1=C(C(C(N1C(OC([H])([H])[H])=O)([H])[H])([H])[H])[H]
2461,22477,20028916,C(F)([H])([H])[H]
2464,22520,20200252,O(C(C(OC([H])([H])[H])(C([H])([H])[H])[H])([H])[H])C(C(O[H])(C([H])([H])[H])[H])([H])[H]
2465,22525,20177634,O1C(OC(C(C(C2(C(C(C(C(C2(C([H])([H])[H])C([H])([H])[H])([H])[H])(O[H])[H])([H])[H])(C(O[H])([H])[H])[H])[H])([H])[H])([H])[H])(C([H])([H])[H])[H])(C(C(C(C1(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(O[H])[H])[H]
2467,22548,20172151,N1(C(C(C(=C(C(C(=C(C(=O)O[H])C([H])([H])[H])[H])([H])[H])[H])C([H])([H])[H])(C(C1(C(=O)O[H])[H])(C(C(=O)O[H])([H])[H])[H])[H])([H])[H])[H]
2470,22592,20201378,S(OC(C([H])([H])[H])([H])[H])(=O)([O-])=O
2481,22686,60004074,C1(OC(C(C(OC([H])([H])[H])(C1(OC([H])([H])[H])[H])[H])(OC([H])([H])[H])[H])(C(OC([H])([H])[H])([H])[H])[H])(OC([H])([H])[H])[H]
2487,22730,20180395,C(F)(F)(OC([H])([H])[H])C(Cl)(F)[H]
2488,22742,20112726,O=C([O-])C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
2489,22752,20199032,ClC(C(Cl)([H])[H])(C(O[H])([H])[H])[H]
2497,22859,20112701,O=C([O-])C(C(=O)[O-])([H])[H]
2500,22869,10021816,C1(C(C(C(C2=C1C(N(C2=O)C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])[H])([H])[H]
2503,22879,9876,C=1(C(=C(C(=O)[H])C(=C(C1[H])[H])Br)[H])OC([H])([H])[H]
2507,22948,10021861,C1(=C(C(=C(C(=C1OC([H])([H])[H])[H])C(=C(C2=C(N=C(S2)N(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H])OC([H])([H])[H])[H]
2510,22967,20208292,ClC1=C(C(F)=C(C(=C1[H])[H])C(=O)[H])[H]
2513,22976,20209749,ClS(=O)(=O)C=1C(=C(S(F)(=O)=O)C(=C(C1[H])[H])[H])[H]
2514,22987,20208337,FC1=C(C(=C([N+]([O-])=O)C(=C1[H])[H])C([H])([H])[H])[H]
2515,22988,10022736,[H]OC(C(C(C(C(C(N1C2=C(C(=C(C(=C2C3=C(C(=C(C(=C13)[H])[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
2517,22997,20209316,O(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C1=C(C(=C(C(=C1[H])[H])C#N)C#N)[H]
2529,23098,20208549,S1C(C(=O)N(C1=S)C([H])([H])[H])([H])[H]
2534,23169,20207538,O(C(C(C(C([O-])=O)([H])[H])([H])[H])([H])[H])[H]
2537,23208,60001986,C1(=C(C(=C2C(=C1[H])N(C(=C2C(C(N(C(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])[H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])[H])[H]
2543,23318,20168806,N=1C(N2C(C(=C(C(=C2[H])[H])[H])[H])=C(C1C(=O)OC(C([H])([H])[H])([H])[H])[H])=O
2552,23434,10021699,C=1(SN=NC1C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])C(C(C3=C(N=NS3)C4=C(C(=C(C(=C4[H])[H])[H])[H])[H])([H])[H])([H])[H]
2553,23448,10020732,C(Cl)(Cl)(C(OC(C([H])([H])[H])([H])[H])(OC(C([H])([H])[H])([H])[H])[H])Cl
2561,23501,20209057,BrC(C(Br)([H])[H])(C#N)[H]
2571,23561,20180130,C(F)(C(OC(C([H])([H])[H])([H])[H])=O)([H])[H]
2572,23563,10016041,C1(C(OC1([H])[H])([H])[H])([H])[H]
2577,23584,20097212,C(C=1C(=C(C(=C(C1[N+]([O-])=O)[H])Cl)[H])[H])([H])([H])[H]
2584,23659,10011080,C(C(Cl)(Cl)Cl)([H])([H])[H]
2587,23670,20096926,C(C(C(C(OC(C(OC(C(OC(=O)C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H]
2588,23672,20208274,O=C(C1(C2(C(C(C1([H])[H])(C(=C2[H])[H])[H])([H])[H])[H])[H])C([H])([H])[H]
2595,23722,10021648,C=1(C2=C(C(=C(C1[H])[H])[H])N(C3=C(S2)C(=C(C(=C3[H])[H])[H])[H])C4=C(C(=C(C(=C4[H])[H])C(=O)[H])[H])[H])[H]
2596,23739,8111,C(C(C(C(C#N)([H])[H])([H])[H])(C([H])([H])[H])[H])([H])([H])[H]
2598,23755,20096861,C(C=1C(=C(C(=C2C3=C(C(=C(C(=C3C(=C(C12)[H])[H])[H])[H])[H])[H])[H])[H])[H])([H])([H])[H]
2599,23798,20207970,ClC1=C(OC2=C(C(=C([N+]([O-])=O)C(=C2[H])[H])C(OC([H])([H])[H])=O)[H])C(=C(C(Cl)=C1[H])[H])[H]
2601,23802,10023360,C=1(C(=C(C(=C(C1[H])[H])Cl)[H])[N+](=O)[O-])[H]
2605,23830,20209884,BrC1=C(C2=C(C(OC2([H])[H])=O)C(=C1[H])[H])[H]
2612,23901,20208515,FC1=C(F)C(=C(C(F)=C1F)[H])C#N
2613,23909,20207965,BrC=1SC(=C(C1[H])[H])C(=O)C([H])([H])[H]
2615,23929,9749,C([N+](C(C([H])([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])(C([H])([H])[H])([H])[H].[I-]
2617,23932,20208345,O(C=1C(=C(C(=C(C1[H])[H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
2620,23941,20198963,O(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])C(=O)C=1N=C(C(=C(C1[H])[H])[H])[H]
2622,23957,20208461,ClC(F)(C(OC(C([H])([H])[H])([H])[H])=O)[H]
2623,23962,20207930,ClC1=C(N=C=O)C(=C(C(=C1Cl)[H])[H])[H]
2625,23981,20209074,ClC1=C(S(Cl)(=O)=O)C(=C(C(Cl)=C1Cl)[H])[H]
2628,24004,20207528,S1C2=C(N=C1C([H])([H])[H])C=3C(C(=C2[H])[H])=C(C(=C(C3[H])[H])[H])[H]
2635,24094,20208777,BrC=1C(=C(C(=C(C1F)[H])[H])C#N)[H]
2639,24113,10016913,[As](C1=C(C(=C(C(=C1[H])[H])[H])[H])[H])(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])C3=C(C(=C(C(=C3[H])[H])[H])[H])[H]
2646,24166,20209667,O=C(C(C(C([H])([H])[H])([H])[H])(C([H])([H])[H])[H])C([O-])=O
2650,24178,20111998,ClC(=O)C1=C(Cl)C(=C([N+](=O)[O-])C(=C1[H])[H])[H]
2651,24189,20200599,ClC(=O)C=1C(OC([H])([H])[H])=C(C(=C(C1[H])[H])[H])[H]
2653,24218,20097572,C(C(C(C(=O)OC(=C([H])[H])[H])([H])[H])([H])[H])([H])([H])[H]
2671,24359,20200700,N=1C2=C(C(C=3C2=C(C(=C(C3[H])[H])[H])[H])([H])[H])C(=C(C1[H])[H])[H]
2674,24400,40001873,C1(=C(C(=C(C(=C1[H])C(=C(C(=O)C([H])([H])[H])[H])[H])[H])[H])[H])[H]
2679,24465,20208587,[O-][N+](=O)C=1C(=C(C(=C(C1C#N)[H])[H])C([H])([H])[H])[H]
2680,24469,10022041,C1(=C(C(=C(C(=C1[H])C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C(=C(C2=C(C(=C(C(=C2[H])O[H])[H])O[H])[H])[H])[H])[H])C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H]
2687,24505,20201369,BrC(C(C(C(OC(C([H])([H])[H])([H])[H])=O)([H])[H])([H])[H])([H])[H]
2689,24532,20207433,BrC(F)(F)C(F)(F)C(=C([H])[H])[H]
2693,24564,20039663,C1(=C(C(=C(C(=C1C(=O)[H])Cl)[H])Cl)[H])[H]
2698,24599,20096455,C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(=C([H])[H])[H]
2699,24614,20207884,O=C(C(=C(C(C(C([H])([H])[H])([H])[H])([H])[H])[H])[H])C([H])([H])[H]
2707,24678,20209509,S1C(C(N=C1SC([H])([H])[H])([H])[H])([H])[H]
2711,24714,20208728,BrC1=C(C(=C(C([N+]([O-])=O)=C1[H])[H])[H])C([H])([H])[H]
2713,24746,20334,C=1(C(=C(C(=NC1C(=C(C=2C(=C(C(=C(C2[H])OC(C([H])([H])[H])=O)C(=C(C=3C(=C(C(=C(N3)[H])[H])[H])[H])[H])[H])[H])OC(=O)C([H])([H])[H])[H])[H])[H])[H])[H])[H]
2714,24747,20209582,BrC(C=1C(OC(F)(F)F)=C(C(=C(C1[H])[H])[H])[H])([H])[H]
2715,24755,20200074,ClC(=O)C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H]
2721,24809,20209568,ClC(Cl)(F)C([H])([H])[H]
2725,24841,20207980,N=1N(N=C2N=C(C(=C(C12)[H])[H])[H])[H]
2726,24845,30096242,C(OC=1C(=C(C(=C(C1[N+]([O-])=O)[H])Cl)[H])[H])([H])([H])[H]
2733,24870,20177636,C12(C(C(C(C1([H])C(C(C(C2([H])[H])([H])[H])=O)(C(C(C=3C(=C(C(=C(C3[H])O[H])[H])[H])C([H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(O[H])[H])(C(C([H])([H])[H])(C(C(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])C([H])([H])[H]
2737,24904,20207894,BrC1=C(C(=C([N+]([O-])=O)C(=C1[H])[H])[H])C([H])([H])[H]
2742,25006,30096609,C1(C(C(C1(C(=O)O[H])[H])(C(=O)O[H])[H])([H])[H])([H])[H]
2743,25018,20209584,IC(C(C(C(C(C(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
2744,25023,20208375,O1C(C(OC(C(OC2=C(OC(C(OC(C1([H])[H])([H])[H])([H])[H])([H])[H])C(=C(C(=C2[H])C(=O)[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
2745,25028,20198906,BrC(C(C(OC(C([H])([H])[H])([H])[H])=O)([H])[H])([H])[H]
2753,25114,30080357,C=12C3=C(C(=C(C1C(=C([N+](=C2[H])C(C(C([H])([H])[H])(C([H])([H])[H])[H])(C(=O)[O-])[H])C([H])([H])[H])[H])[H])[H])C(C(O3)(C(O[H])(C([H])([H])[H])C([H])([H])[H])[H])([H])[H]
2758,25157,10021645,C(Br)(=C(C(=O)N1C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])[H]
2759,25162,20097198,C(C(C(C(=O)OC([H])([H])[H])(Br)[H])([H])[H])([H])([H])[H]
2762,25196,20198965,O(C(C([H])([H])[H])([H])[H])C1=C(C=2C(C(=C1[H])[H])=C(C(=C(C2[H])[H])[H])[H])[H]
2763,25204,20039623,C1(=C(C(=C(C(=C1C(O[H])=O)N([H])[H])[H])[H])I)[H]
2767,25252,20142623,C1(=C(C(=C(C=2N=C([Se]C12)C([H])([H])[H])[H])[H])[H])[H]
2772,25273,10021622,C(OC=1C(=C2C(=C(C1OC([H])([H])[H])[H])C(C([H])([H])[H])(C3=C(C(OC([H])([H])[H])=C(OC([H])([H])[H])C(=C3C2(C([H])([H])[H])[H])[H])[H])[H])[H])([H])([H])[H]
2773,25280,90350,C(C(C([H])([H])[H])(C(Br)([H])[H])[H])([H])([H])[H]
2774,25289,20044929,C(C#N)(Cl)=C([H])[H]
2775,25295,4420,C=1(N=C(C(=NC1[H])Cl)C(OC(C([H])([H])[H])([H])[H])=O)[H]
2779,25316,10022776,C(C(C(OC=1C(=C(C(=C(C1C(=C(C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])[H])[H])[H])[H])C(=C(C=3C(=C(C(=C(C3[H])[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])([H])[H]
2780,25323,30080724,C=1(C(=C(C(=C(C1[H])[H])OC2(C(C(C(C(O2)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(OC3(C(C(C(O3)([H])[H])(O[H])C(OC(C4=C(C(=C(C(=C4[H])[H])N([H])[H])[H])[H])=O)([H])[H])(O[H])[H])[H])[H])[H])[H])[H])C(C(O[H])([H])[H])([H])[H]
2788,25399,20062580,C(C(C(C([H])([H])[H])([H])[H])([H])[H])(C(=O)OC(C([H])([H])[H])([H])[H])(C(=O)OC(C([H])([H])[H])([H])[H])[H]
2790,25416,20209820,O(C1=C(OC([H])([H])[H])C(=C(C(OC([H])([H])[H])=C1[H])[H])[H])C([H])([H])[H]
2791,25428,20097213,C1(=C(C=2C(=C(C(=C(C2C(=C1[H])[N+]([H])([H])[H])[H])[H])S([O-])(=O)=O)[H])[H])[H]
2794,25453,20097590,C1(=C(C(=C(C(=C1[N+]([O-])=O)[H])Cl)Cl)[H])[H]
2799,25492,20209391,O(C(=O)C1=C(N=C(C(=C1[H])[H])[H])C(OC([H])([H])[H])=O)C([H])([H])[H]
2803,25518,20201457,BrC(C(Br)=C([H])[H])([H])[H]
2806,25529,10019223,C1(=C(C(=C(C2=C1C(=C3C(O2)=NC(N(C3=O)[H])=O)[H])OC([H])([H])[H])[H])[H])[H]
