,Unnamed: 0,id,SMILES_x,SMILES_y,smiles
5526,5526,11823,[H]C([H])([H])C([H])([H])OC(=O)C#CC1([H])C([H])([H])C1([H])[H],[H]C([H])([H])C([H])([H])OC(=O)C#CC1([H])C([H])([H])C1([H])[H],[H]C([H])([H])C([H])([H])OC(=O)C#CC1([H])C([H])([H])C1([H])[H]
5527,5527,11824,[H]OC([H])([H])C(N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H])(C([H])([H])[H])C([H])([H])[H],[H]OC([H])([H])C(N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H])(C([H])([H])[H])C([H])([H])[H],[H]OC([H])([H])C(N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H])(C([H])([H])[H])C([H])([H])[H]
5528,5528,11827,[H]c1c([H])c([H])c(C2=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O2)c([H])c1[H],[H]c1c([H])c([H])c(C2=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O2)c([H])c1[H],[H]c1c([H])c([H])c(C2=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O2)c([H])c1[H]
5529,5529,11828,[H]OC([H])([H])C(N([H])C(=O)c1c([H])c([H])c2c([H])c([H])c([H])c([H])c2c1[H])(C([H])([H])[H])C([H])([H])[H],[H]OC([H])([H])C(N([H])C(=O)c1c([H])c([H])c2c([H])c([H])c([H])c([H])c2c1[H])(C([H])([H])[H])C([H])([H])[H],[H]OC([H])([H])C(N([H])C(=O)c1c([H])c([H])c2c([H])c([H])c([H])c([H])c2c1[H])(C([H])([H])[H])C([H])([H])[H]
5530,5530,11829,[H]c1c([H])c([H])c2c([H])c(C3=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O3)c([H])c([H])c2c1[H],[H]c1c([H])c([H])c2c([H])c(C3=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O3)c([H])c([H])c2c1[H],[H]c1c([H])c([H])c2c([H])c(C3=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O3)c([H])c([H])c2c1[H]
5531,5531,11830,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])C(=O)N([H])c1c([H])c(C(=O)N([H])c3c([H])c(C(=O)OC([H])([H])[H])n(C([H])([H])[H])c3[H])n(C([H])([H])[H])c1[H])c([H])n2[H],[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])C(=O)N([H])c1c([H])c(C(=O)N([H])c3c([H])c(C(=O)OC([H])([H])[H])n(C([H])([H])[H])c3[H])n(C([H])([H])[H])c1[H])c([H])n2[H],[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])C(=O)N([H])c1c([H])c(C(=O)N([H])c3c([H])c(C(=O)OC([H])([H])[H])n(C([H])([H])[H])c3[H])n(C([H])([H])[H])c1[H])c([H])n2[H]
5532,5532,11832,[H]C([H])=C([H])C(=O)OC1([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C2(C([H])([H])[H])C([H])([H])[H],[H]C([H])=C([H])C(=O)OC1([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C2(C([H])([H])[H])C([H])([H])[H],[H]C([H])=C([H])C(=O)OC1([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C2(C([H])([H])[H])C([H])([H])[H]
5533,5533,11833,[H]OC([H])([H])C(N([H])C(=O)c1c([H])c([H])c([N+](=O)[O-])c([H])c1[H])(C([H])([H])[H])C([H])([H])[H],[H]OC([H])([H])C(N([H])C(=O)c1c([H])c([H])c([N+](=O)[O-])c([H])c1[H])(C([H])([H])[H])C([H])([H])[H],[H]OC([H])([H])C(N([H])C(=O)c1c([H])c([H])c([N+](=O)[O-])c([H])c1[H])(C([H])([H])[H])C([H])([H])[H]
5534,5534,11834,[H]c1c([H])c([H])c2c(c1[H])N(S(=O)(=O)C([H])([H])[H])C([H])([H])C2([H])[H],[H]c1c([H])c([H])c2c(c1[H])N(S(=O)(=O)C([H])([H])[H])C([H])([H])C2([H])[H],[H]c1c([H])c([H])c2c(c1[H])N(S(=O)(=O)C([H])([H])[H])C([H])([H])C2([H])[H]
5535,5535,11835,[H]c1c([H])c(C(=O)c2c([H])c([H])c3c(c2[H])C([H])([H])C([H])([H])N3S(=O)(=O)C([H])([H])[H])c([H])c([H])c1Cl,[H]c1c([H])c(C(=O)c2c([H])c([H])c3c(c2[H])C([H])([H])C([H])([H])N3S(=O)(=O)C([H])([H])[H])c([H])c([H])c1Cl,[H]c1c([H])c(C(=O)c2c([H])c([H])c3c(c2[H])C([H])([H])C([H])([H])N3S(=O)(=O)C([H])([H])[H])c([H])c([H])c1Cl
5536,5536,11836,[H]OC(=O)c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(F)c1[H],[H]OC(=O)c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(F)c1[H],[H]OC(=O)c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(F)c1[H]
5537,5537,11837,[H]OC([H])([H])C(N([H])C(=O)c1c([H])c([H])c([H])c([H])c1F)(C([H])([H])[H])C([H])([H])[H],[H]OC([H])([H])C(N([H])C(=O)c1c([H])c([H])c([H])c([H])c1F)(C([H])([H])[H])C([H])([H])[H],[H]OC([H])([H])C(N([H])C(=O)c1c([H])c([H])c([H])c([H])c1F)(C([H])([H])[H])C([H])([H])[H]
5538,5538,11839,[H]c1c([H])c([H])c(C2=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O2)c(Cl)c1[H],[H]c1c([H])c([H])c(C2=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O2)c(Cl)c1[H],[H]c1c([H])c([H])c(C2=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O2)c(Cl)c1[H]
5539,5539,11840,[H]C([H])([H])OC(=O)C1([H])OC([H])(C([H])([H])Cl)OC1([H])[H],[H]C([H])([H])OC(=O)C1([H])OC([H])(C([H])([H])Cl)OC1([H])[H],[H]C([H])([H])OC(=O)C1([H])OC([H])(C([H])([H])Cl)OC1([H])[H]
5540,5540,11841,[H]c1c([H])c([H])c2c(c1[H])N([H])C([H])(c1c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H])c1c([H])c([H])c([H])n1-2,[H]c1c([H])c([H])c2c(c1[H])N([H])C([H])(c1c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H])c1c([H])c([H])c([H])n1-2,[H]c1c([H])c([H])c2c(c1[H])N([H])C([H])(c1c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H])c1c([H])c([H])c([H])n1-2
5541,5541,11844,[H]C(=C(C#N)c1c([H])c([H])c(C(C#N)=C([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],[H]C(=C(C#N)c1c([H])c([H])c(C(C#N)=C([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],[H]C(=C(C#N)c1c([H])c([H])c(C(C#N)=C([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
5542,5542,11845,[H]C(=C(C#N)c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c(C([H])=C(C#N)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],[H]C(=C(C#N)c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c(C([H])=C(C#N)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],[H]C(=C(C#N)c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c(C([H])=C(C#N)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
5543,5543,11850,[H]OC([H])([H])C(N([H])C(=O)c1c([H])c([H])c([H])c([H])c1Cl)(C([H])([H])[H])C([H])([H])[H],[H]OC([H])([H])C(N([H])C(=O)c1c([H])c([H])c([H])c([H])c1Cl)(C([H])([H])[H])C([H])([H])[H],[H]OC([H])([H])C(N([H])C(=O)c1c([H])c([H])c([H])c([H])c1Cl)(C([H])([H])[H])C([H])([H])[H]
5544,5544,11851,[H]OC([H])([H])C(N([H])C(=O)c1c([H])c([H])c(Cl)c([H])c1[H])(C([H])([H])[H])C([H])([H])[H],[H]OC([H])([H])C(N([H])C(=O)c1c([H])c([H])c(Cl)c([H])c1[H])(C([H])([H])[H])C([H])([H])[H],[H]OC([H])([H])C(N([H])C(=O)c1c([H])c([H])c(Cl)c([H])c1[H])(C([H])([H])[H])C([H])([H])[H]
5545,5545,11852,[H]c1c([H])c(C2=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O2)c([H])c([H])c1Cl,[H]c1c([H])c(C2=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O2)c([H])c([H])c1Cl,[H]c1c([H])c(C2=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O2)c([H])c([H])c1Cl
5546,5546,11853,[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1C1=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O1,[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1C1=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O1,[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1C1=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O1
5547,5547,11854,[H]c1c([H])c(C2=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O2)c([H])c([N+](=O)[O-])c1[H],[H]c1c([H])c(C2=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O2)c([H])c([N+](=O)[O-])c1[H],[H]c1c([H])c(C2=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O2)c([H])c([N+](=O)[O-])c1[H]
5548,5548,11860,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N([H])C([H])([H])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N([H])C([H])([H])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N([H])C([H])([H])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12
5549,5549,11861,[H]C1=C([H])C2([H])C([H])([H])C1([H])C([H])([H])C2([H])OC(=O)C([H])([H])[H],[H]C1=C([H])C2([H])C([H])([H])C1([H])C([H])([H])C2([H])OC(=O)C([H])([H])[H],[H]C1=C([H])C2([H])C([H])([H])C1([H])C([H])([H])C2([H])OC(=O)C([H])([H])[H]
5550,5550,11864,[H]c1c(OC([H])([H])[H])c(C([H])([H])C#N)c([H])c(OC([H])([H])[H])c1C([H])([H])C#N,[H]c1c(OC([H])([H])[H])c(C([H])([H])C#N)c([H])c(OC([H])([H])[H])c1C([H])([H])C#N,[H]c1c(OC([H])([H])[H])c(C([H])([H])C#N)c([H])c(OC([H])([H])[H])c1C([H])([H])C#N
5553,5553,11870,[H]OC(=O)c1c([H])c([H])c([H])c([H])c1-c1c([H])c([H])c([H])c([H])c1C(=O)C([H])([H])[H],[H]OC(=O)c1c([H])c([H])c([H])c([H])c1-c1c([H])c([H])c([H])c([H])c1C(=O)C([H])([H])[H],[H]OC(=O)c1c([H])c([H])c([H])c([H])c1-c1c([H])c([H])c([H])c([H])c1C(=O)C([H])([H])[H]
5554,5554,11871,[H]C(C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],[H]C(C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],[H]C(C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H])=C([H])c1c([H])c([H])c([H])c([H])c1[H]
5555,5555,11873,[H]Oc1c([H])c(F)c([H])c([H])c1C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],[H]Oc1c([H])c(F)c([H])c([H])c1C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],[H]Oc1c([H])c(F)c([H])c([H])c1C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
5556,5556,11874,[H]C1=C(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C12[H],[H]C1=C(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C12[H],[H]C1=C(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C12[H]
5559,5559,11879,[H]c1c([H])c(C([H])([H])C(C(=O)OC([H])([H])C([H])([H])[H])(C(=O)OC([H])([H])C([H])([H])[H])N([H])C(=O)C([H])([H])[H])c([H])c([H])c1C#N,[H]c1c([H])c(C([H])([H])C(C(=O)OC([H])([H])C([H])([H])[H])(C(=O)OC([H])([H])C([H])([H])[H])N([H])C(=O)C([H])([H])[H])c([H])c([H])c1C#N,[H]c1c([H])c(C([H])([H])C(C(=O)OC([H])([H])C([H])([H])[H])(C(=O)OC([H])([H])C([H])([H])[H])N([H])C(=O)C([H])([H])[H])c([H])c([H])c1C#N
5560,5560,11880,[H]OC([H])([H])C([H])([H])N(c1c([H])c([H])c(C([H])=[N+]([O-])C([H])([H])[H])c([H])c1[H])C([H])([H])C([H])([H])[H],[H]OC([H])([H])C([H])([H])N(c1c([H])c([H])c(C([H])=[N+]([O-])C([H])([H])[H])c([H])c1[H])C([H])([H])C([H])([H])[H],[H]OC([H])([H])C([H])([H])N(c1c([H])c([H])c(C([H])=[N+]([O-])C([H])([H])[H])c([H])c1[H])C([H])([H])C([H])([H])[H]
5561,5561,11881,[H]c1c([H])c(C2([H])C([H])([H])C3=C(C2([H])[H])C([H])([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C3([H])[H])c([H])c([H])c1F,[H]c1c([H])c(C2([H])C([H])([H])C3=C(C2([H])[H])C([H])([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C3([H])[H])c([H])c([H])c1F,[H]c1c([H])c(C2([H])C([H])([H])C3=C(C2([H])[H])C([H])([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C3([H])[H])c([H])c([H])c1F
5563,5563,11884,[H]c1c([H])c(C(=O)C([H])([H])N([H])c2c([H])c([H])c(C(=O)OC([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c([N+](=O)[O-])c1[H],[H]c1c([H])c(C(=O)C([H])([H])N([H])c2c([H])c([H])c(C(=O)OC([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c([N+](=O)[O-])c1[H],[H]c1c([H])c(C(=O)C([H])([H])N([H])c2c([H])c([H])c(C(=O)OC([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c([N+](=O)[O-])c1[H]
5564,5564,11886,[H]c1c(C#N)c(OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c(OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1C#N,[H]c1c(C#N)c(OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c(OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1C#N,[H]c1c(C#N)c(OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c(OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1C#N
5565,5565,11887,[H]Oc1c([H])c([H])c(C(=O)C([H])([H])Cl)c([H])c1O[H],[H]Oc1c([H])c([H])c(C(=O)C([H])([H])Cl)c([H])c1O[H],[H]Oc1c([H])c([H])c(C(=O)C([H])([H])Cl)c([H])c1O[H]
5566,5566,11888,[H]c1c([H])c([H])c(C2(C([H])([H])[H])C(=O)N([H])C(=O)N2[H])c([H])c1[H],[H]c1c([H])c([H])c(C2(C([H])([H])[H])C(=O)N([H])C(=O)N2[H])c([H])c1[H],[H]c1c([H])c([H])c(C2(C([H])([H])[H])C(=O)N([H])C(=O)N2[H])c([H])c1[H]
5568,5568,11890,[H]c1c(C#N)c(C([H])([H])[H])c([H])c(C#N)c1C([H])([H])[H],[H]c1c(C#N)c(C([H])([H])[H])c([H])c(C#N)c1C([H])([H])[H],[H]c1c(C#N)c(C([H])([H])[H])c([H])c(C#N)c1C([H])([H])[H]
5569,5569,11891,[H]c1c(-c2nnn([H])n2)c(C([H])([H])[H])c([H])c(-c2nnn([H])n2)c1C([H])([H])[H],[H]c1c(-c2nnn([H])n2)c(C([H])([H])[H])c([H])c(-c2nnn([H])n2)c1C([H])([H])[H],[H]c1c(-c2nnn([H])n2)c(C([H])([H])[H])c([H])c(-c2nnn([H])n2)c1C([H])([H])[H]
5570,5570,11892,[H]c1c([H])c([H])c(N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
5571,5571,11893,[H]C(=C([H])c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],[H]C(=C([H])c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],[H]C(=C([H])c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
5572,5572,11894,[H]C(=C([H])c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],[H]C(=C([H])c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],[H]C(=C([H])c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
5573,5573,11895,[H]C1=C2C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C2(C([H])([H])[H])C([H])([H])C([H])([H])C1=O,[H]C1=C2C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C2(C([H])([H])[H])C([H])([H])C([H])([H])C1=O,[H]C1=C2C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C2(C([H])([H])[H])C([H])([H])C([H])([H])C1=O
5574,5574,11896,[H]C(Cl)=C1C(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],[H]C(Cl)=C1C(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],[H]C(Cl)=C1C(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H]
5575,5575,11900,[H]Oc1nc([H])c(N([H])C(=O)c2c([H])c([H])c(N([H])[H])c([H])c2[H])c(O[H])n1,[H]Oc1nc([H])c(N([H])C(=O)c2c([H])c([H])c(N([H])[H])c([H])c2[H])c(O[H])n1,[H]Oc1nc([H])c(N([H])C(=O)c2c([H])c([H])c(N([H])[H])c([H])c2[H])c(O[H])n1
5576,5576,11901,[H]c1c([H])c([H])c(-c2c([H])c([H])c([H])c([H])c2C(=O)OC([H])([H])[H])c(C(=O)OC([H])([H])[H])c1[H],[H]c1c([H])c([H])c(-c2c([H])c([H])c([H])c([H])c2C(=O)OC([H])([H])[H])c(C(=O)OC([H])([H])[H])c1[H],[H]c1c([H])c([H])c(-c2c([H])c([H])c([H])c([H])c2C(=O)OC([H])([H])[H])c(C(=O)OC([H])([H])[H])c1[H]
5577,5577,11906,[H]Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1[N+](=O)[O-],[H]Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1[N+](=O)[O-],[H]Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1[N+](=O)[O-]
5578,5578,11907,[H]c1c([H])c([H])c2c3c1C([H])([H])N(C([H])([H])[H])S(=O)(=O)c3c([H])n2C([H])([H])[H],[H]c1c([H])c([H])c2c3c1C([H])([H])N(C([H])([H])[H])S(=O)(=O)c3c([H])n2C([H])([H])[H],[H]c1c([H])c([H])c2c3c1C([H])([H])N(C([H])([H])[H])S(=O)(=O)c3c([H])n2C([H])([H])[H]
5579,5579,11908,[H]c1c([H])c(C([H])([H])[H])c([H])c([N+](=O)[O-])c1OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],[H]c1c([H])c(C([H])([H])[H])c([H])c([N+](=O)[O-])c1OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],[H]c1c([H])c(C([H])([H])[H])c([H])c([N+](=O)[O-])c1OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
5580,5580,11909,[H]OC([H])(C(=O)c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],[H]OC([H])(C(=O)c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],[H]OC([H])(C(=O)c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
5581,5581,11910,[H]C(=O)c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],[H]C(=O)c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],[H]C(=O)c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
5582,5582,11912,[H]C1=C([H])C(=C([H])C([H])=C([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])=C1[H],[H]C1=C([H])C(=C([H])C([H])=C([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])=C1[H],[H]C1=C([H])C(=C([H])C([H])=C([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])=C1[H]
5583,5583,11913,[H]c1c([H])c2c(c([H])c1OC([H])([H])[H])C([H])([H])C([H])([H])n1c-2c([H])c2c([N+](=O)[O-])c([H])c([N+](=O)[O-])c(C([H])([H])[H])c2c1=O,[H]c1c([H])c2c(c([H])c1OC([H])([H])[H])C([H])([H])C([H])([H])n1c-2c([H])c2c([N+](=O)[O-])c([H])c([N+](=O)[O-])c(C([H])([H])[H])c2c1=O,[H]c1c([H])c2c(c([H])c1OC([H])([H])[H])C([H])([H])C([H])([H])n1c-2c([H])c2c([N+](=O)[O-])c([H])c([N+](=O)[O-])c(C([H])([H])[H])c2c1=O
5584,5584,11915,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1S(=O)(=O)N2C([H])([H])[H],[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1S(=O)(=O)N2C([H])([H])[H],[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1S(=O)(=O)N2C([H])([H])[H]
5586,5586,11919,[H]Oc1c([H])c([H])c2c(=O)c(-c3c([H])c([H])c(F)c([H])c3[H])c([H])oc2c1C([H])([H])[H],[H]Oc1c([H])c([H])c2c(=O)c(-c3c([H])c([H])c(F)c([H])c3[H])c([H])oc2c1C([H])([H])[H],[H]Oc1c([H])c([H])c2c(=O)c(-c3c([H])c([H])c(F)c([H])c3[H])c([H])oc2c1C([H])([H])[H]
5587,5587,11920,[H]c1c([H])c(OC([H])([H])[H])c(C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(OC([H])([H])[H])c1[H],[H]c1c([H])c(OC([H])([H])[H])c(C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(OC([H])([H])[H])c1[H],[H]c1c([H])c(OC([H])([H])[H])c(C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(OC([H])([H])[H])c1[H]
5588,5588,11921,[H]c1c(C([H])([H])[H])noc1C1([H])N(C([H])([H])C([H])([H])F)C([H])([H])C([H])([H])C1([H])[H],[H]c1c(C([H])([H])[H])noc1C1([H])N(C([H])([H])C([H])([H])F)C([H])([H])C([H])([H])C1([H])[H],[H]c1c(C([H])([H])[H])noc1C1([H])N(C([H])([H])C([H])([H])F)C([H])([H])C([H])([H])C1([H])[H]
5589,5589,11922,[H]Oc1c([H])c([H])c(N2C([H])([H])C([H])([H])N(S(=O)(=O)C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],[H]Oc1c([H])c([H])c(N2C([H])([H])C([H])([H])N(S(=O)(=O)C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],[H]Oc1c([H])c([H])c(N2C([H])([H])C([H])([H])N(S(=O)(=O)C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
5590,5590,11923,[H]Oc1c([H])c([H])c([H])c(N2C([H])([H])C([H])([H])N(S(=O)(=O)C([H])([H])[H])C([H])([H])C2([H])[H])c1[H],[H]Oc1c([H])c([H])c([H])c(N2C([H])([H])C([H])([H])N(S(=O)(=O)C([H])([H])[H])C([H])([H])C2([H])[H])c1[H],[H]Oc1c([H])c([H])c([H])c(N2C([H])([H])C([H])([H])N(S(=O)(=O)C([H])([H])[H])C([H])([H])C2([H])[H])c1[H]
5591,5591,11924,[H]Oc1c([H])c([H])c(N2C([H])([H])C([H])([H])N(C(=O)N([H])C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],[H]Oc1c([H])c([H])c(N2C([H])([H])C([H])([H])N(C(=O)N([H])C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],[H]Oc1c([H])c([H])c(N2C([H])([H])C([H])([H])N(C(=O)N([H])C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
