,Unnamed: 0.1,Unnamed: 0,id,SMILES_x,SMILES_y,smiles
2533,2783,2783,8040,[H]C([H])([H])C([H])(C(=NC1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],,[H]C([H])([H])C([H])(C(=NC1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
2534,2784,2784,8041,[H]c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c(N=C2N(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1C([H])([H])[H],,[H]c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c(N=C2N(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1C([H])([H])[H]
2535,2785,2785,8042,[H]OC([H])([H])C([H])([H])N1C(=O)N(C([H])([H])N2C(=O)N(C([H])([H])C([H])([H])O[H])C(=O)C2(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C1=O,,[H]OC([H])([H])C([H])([H])N1C(=O)N(C([H])([H])N2C(=O)N(C([H])([H])C([H])([H])O[H])C(=O)C2(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C1=O
2536,2786,2786,8043,[H]OC([H])([H])C([H])([H])N1C(=O)N(C([H])([H])N2C(=O)N(C([H])([H])C([H])([H])O[H])C(C([H])([H])[H])(C([H])([H])[H])C2=O)C(=O)C1(C([H])([H])[H])C([H])([H])[H],,[H]OC([H])([H])C([H])([H])N1C(=O)N(C([H])([H])N2C(=O)N(C([H])([H])C([H])([H])O[H])C(C([H])([H])[H])(C([H])([H])[H])C2=O)C(=O)C1(C([H])([H])[H])C([H])([H])[H]
2537,2787,2787,8044,[H]c1c([H])c(OC([H])([H])C2([H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],,[H]c1c([H])c(OC([H])([H])C2([H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H]
2538,2788,2788,8045,[H]c1c([H])c(OC([H])(C2([H])C([H])([H])C2([H])[H])C2([H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],,[H]c1c([H])c(OC([H])(C2([H])C([H])([H])C2([H])[H])C2([H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H]
2539,2789,2789,8046,[H]c1c([H])c(OC23C([H])([H])C4([H])C([H])([H])C([H])(C([H])([H])C([H])(C4([H])[H])C2([H])[H])C3([H])[H])c([H])c([H])c1OC([H])([H])[H],,[H]c1c([H])c(OC23C([H])([H])C4([H])C([H])([H])C([H])(C([H])([H])C([H])(C4([H])[H])C2([H])[H])C3([H])[H])c([H])c([H])c1OC([H])([H])[H]
2540,2790,2790,8047,[H]c1c([H])c(OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1OC([H])([H])[H],,[H]c1c([H])c(OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1OC([H])([H])[H]
2541,2791,2791,8048,[H]OC(=O)C1([H])N(C(=O)OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C(=O)C([H])([H])C1([H])[H],,[H]OC(=O)C1([H])N(C(=O)OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C(=O)C([H])([H])C1([H])[H]
2542,2792,2792,8049,[H]c1c([H])c([H])c(C([H])([H])OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],,[H]c1c([H])c([H])c(C([H])([H])OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
2543,2793,2793,8050,[H]C([H])=C([H])C([H])([H])N=C=S,,[H]C([H])=C([H])C([H])([H])N=C=S
2544,2794,2794,8053,[H]C([H])(N=C=S)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)OCl,,[H]C([H])(N=C=S)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)OCl
2545,2795,2795,8054,[H]C(OC([H])([H])[H])=C(C(=O)N=C=S)C([H])([H])[H],,[H]C(OC([H])([H])[H])=C(C(=O)N=C=S)C([H])([H])[H]
2546,2796,2796,8055,[H]C(Cl)=C([H])C(=O)N=C=S,,[H]C(Cl)=C([H])C(=O)N=C=S
2547,2797,2797,8056,[H]c1c([H])c(C(=O)Cl)c([H])c([H])c1N=C=S,,[H]c1c([H])c(C(=O)Cl)c([H])c([H])c1N=C=S
2548,2799,2799,8058,[H]C1([H])C([H])([H])C([H])([H])C([H])(N=C=NC2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],,[H]C1([H])C([H])([H])C([H])([H])C([H])(N=C=NC2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H]
2549,2801,2801,8060,[H]OC(=O)C([H])([H])C([H])([H])SC#N,,[H]OC(=O)C([H])([H])C([H])([H])SC#N
2550,2802,2802,8062,[H]C([H])([H])SC#N,,[H]C([H])([H])SC#N
2551,2803,2803,8064,[H]OC(=O)C#CC(=O)O[H],,[H]OC(=O)C#CC(=O)O[H]
2552,2804,2804,8067,[H]C([H])(N=C=O)C(=O)OC([H])([H])C([H])([H])[H],,[H]C([H])(N=C=O)C(=O)OC([H])([H])C([H])([H])[H]
2553,2805,2805,8071,[H]C1([H])OC(=O)C([H])([H])C12C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H],,[H]C1([H])OC(=O)C([H])([H])C12C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]
2554,2806,2806,8072,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
2555,2807,2807,8073,[H]OC(=O)C([H])=C([H])c1c([H])c([H])c([H])c(OC([H])([H])[H])c1[H],,[H]OC(=O)C([H])=C([H])c1c([H])c([H])c([H])c(OC([H])([H])[H])c1[H]
2556,2808,2808,8074,[H]OC(=O)c1c([H])c([H])c(Cl)c(Cl)c1[H],,[H]OC(=O)c1c([H])c([H])c(Cl)c(Cl)c1[H]
2557,2809,2809,8075,[H]OC(=O)c1c([H])c(Cl)c([H])c([H])c1Cl,,[H]OC(=O)c1c([H])c(Cl)c([H])c([H])c1Cl
2558,2810,2810,8076,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
2559,2811,2811,8077,[H]N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],,[H]N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
2560,2812,2812,8078,[H]C([H])([H])C([H])([H])OC(=O)OC(=O)OC([H])([H])C([H])([H])[H],,[H]C([H])([H])C([H])([H])OC(=O)OC(=O)OC([H])([H])C([H])([H])[H]
2561,2813,2813,8079,[H]C([H])([H])N(C(=O)Cl)C([H])([H])[H],,[H]C([H])([H])N(C(=O)Cl)C([H])([H])[H]
2562,2814,2814,8080,[H]c1c([H])c(OC(=S)Oc2c([H])c([H])c(Cl)c([H])c2[H])c([H])c([H])c1Cl,,[H]c1c([H])c(OC(=S)Oc2c([H])c([H])c(Cl)c([H])c2[H])c([H])c([H])c1Cl
2563,2815,2815,8081,[H]c1c([H])c(OC(=S)Cl)c([H])c([H])c1Cl,,[H]c1c([H])c(OC(=S)Cl)c([H])c([H])c1Cl
2564,2816,2816,8082,[H]SC([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],,[H]SC([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
2565,2817,2817,8083,[H]C([H])([H])C1([H])OC([H])([H])C([H])(C([H])([H])[H])OC1=O,,[H]C([H])([H])C1([H])OC([H])([H])C([H])(C([H])([H])[H])OC1=O
2566,2818,2818,8084,[H]C1([H])OC([H])(C([H])([H])[H])C([H])(C([H])([H])[H])OC1=O,,[H]C1([H])OC([H])(C([H])([H])[H])C([H])(C([H])([H])[H])OC1=O
2567,2819,2819,8085,[H]c1c(Cl)c([H])c(Cl)c(C([H])([H])c2c(Cl)c([H])c(Cl)c([H])c2Cl)c1Cl,,[H]c1c(Cl)c([H])c(Cl)c(C([H])([H])c2c(Cl)c([H])c(Cl)c([H])c2Cl)c1Cl
2568,2820,2820,8086,[H]C1([H])C(=O)C(=O)C([H])([H])C([H])([H])C1([H])[H],,[H]C1([H])C(=O)C(=O)C([H])([H])C([H])([H])C1([H])[H]
2569,2821,2821,8087,[H]c1c([H])c(S(=O)(=NC(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C([H])([H])[H],,[H]c1c([H])c(S(=O)(=NC(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C([H])([H])[H]
2570,2822,2822,8088,[H]c1c([H])c([H])c(S(=O)(=NC([H])([H])C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],,[H]c1c([H])c([H])c(S(=O)(=NC([H])([H])C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
2571,2823,2823,8089,[H]c1c([H])c([H])c(S(=NS(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],,[H]c1c([H])c([H])c(S(=NS(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
2572,2824,2824,8090,[H]c1c([H])c([H])c(S(=O)(=NC(=O)N([H])[H])C([H])([H])[H])c(C([H])([H])[H])c1[H],,[H]c1c([H])c([H])c(S(=O)(=NC(=O)N([H])[H])C([H])([H])[H])c(C([H])([H])[H])c1[H]
2573,2825,2825,8091,[H]c1c([H])c([H])c(S(=O)(=O)C([H])([H])C#N)c(C(=O)OC([H])([H])[H])c1[H],,[H]c1c([H])c([H])c(S(=O)(=O)C([H])([H])C#N)c(C(=O)OC([H])([H])[H])c1[H]
2574,2826,2826,8092,[H]c1c([H])c([H])c(C(=O)OC([H])([H])[H])c(SC([H])([H])[H])c1[H],,[H]c1c([H])c([H])c(C(=O)OC([H])([H])[H])c(SC([H])([H])[H])c1[H]
2575,2827,2827,8093,[H]C1=C([H])C([H])(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1(C(=O)OC([H])([H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H].[H]Cl,,[H]C1=C([H])C([H])(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1(C(=O)OC([H])([H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H].[H]Cl
2576,2828,2828,8094,[H]c1c([H])c([H])c(C([H])(OC(=O)C([H])([H])[H])C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])C([H])(OC(=O)C([H])([H])[H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],,[H]c1c([H])c([H])c(C([H])(OC(=O)C([H])([H])[H])C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])C([H])(OC(=O)C([H])([H])[H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H]
2577,2829,2829,8098,[H]OC([H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])N1C([H])([H])C([H])(C([H])([H])[H])N(C([H])([H])C([H])(O[H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C1([H])C([H])([H])[H],,[H]OC([H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])N1C([H])([H])C([H])(C([H])([H])[H])N(C([H])([H])C([H])(O[H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C1([H])C([H])([H])[H]
2578,2830,2830,8101,[H]Cl.[H]c1c([H])c([H])c(C(=O)C([H])([H])N([H])C([H])(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],,[H]Cl.[H]c1c([H])c([H])c(C(=O)C([H])([H])N([H])C([H])(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
2579,2831,2831,8102,[H]Cl.[H]c1c([H])c([H])c(C([H])([H])C([H])(N([H])C([H])([H])C(=O)c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])C([H])([H])[H])c([H])c1[H],,[H]Cl.[H]c1c([H])c([H])c(C([H])([H])C([H])(N([H])C([H])([H])C(=O)c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])C([H])([H])[H])c([H])c1[H]
2580,2832,2832,8104,[H]Cl.[H]c1c([H])c([H])c(C([H])([H])C([H])(N([H])C([H])([H])C(=O)c2c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],,[H]Cl.[H]c1c([H])c([H])c(C([H])([H])C([H])(N([H])C([H])([H])C(=O)c2c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H]
2581,2833,2833,8105,[H]Cl.[H]c1c([H])c([H])c(C([H])([H])C([H])(N([H])C([H])([H])C(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],,[H]Cl.[H]c1c([H])c([H])c(C([H])([H])C([H])(N([H])C([H])([H])C(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H]
2582,2834,2834,8106,[H]Cl.[H]c1c([H])c([H])c(C([H])([H])C([H])(N([H])C([H])([H])C(=O)c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])C([H])([H])[H])c([H])c1[H],,[H]Cl.[H]c1c([H])c([H])c(C([H])([H])C([H])(N([H])C([H])([H])C(=O)c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
2583,2835,2835,8107,[H]Cl.[H]c1c([H])c([H])c(C([H])([H])C([H])(N([H])C([H])([H])C(=O)c2c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],,[H]Cl.[H]c1c([H])c([H])c(C([H])([H])C([H])(N([H])C([H])([H])C(=O)c2c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H]
2584,2836,2836,8108,[H]Cl.[H]c1c([H])c([H])c(C([H])([H])C([H])(N([H])C([H])([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2[H])C([H])([H])[H])c([H])c1[H],,[H]Cl.[H]c1c([H])c([H])c(C([H])([H])C([H])(N([H])C([H])([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2[H])C([H])([H])[H])c([H])c1[H]
2585,2837,2837,8109,[H]Cl.[H]c1c([H])c([H])c(C([H])([H])C([H])(N([H])C([H])([H])C(=O)c2c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],,[H]Cl.[H]c1c([H])c([H])c(C([H])([H])C([H])(N([H])C([H])([H])C(=O)c2c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H]
2586,2838,2838,8110,[H]Cl.[H]c1c([H])c([H])c(C(=O)C([H])(N([H])C([H])(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],,[H]Cl.[H]c1c([H])c([H])c(C(=O)C([H])(N([H])C([H])(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H]
2587,2839,2839,8111,[H]Cl.[H]c1c([H])c([H])c(C(=O)C([H])(N([H])C([H])(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])[H])c([H])c1[H],,[H]Cl.[H]c1c([H])c([H])c(C(=O)C([H])(N([H])C([H])(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])[H])c([H])c1[H]
2588,2840,2840,8112,[H]Cl.[H]c1c([H])c([H])c(C(=O)C([H])(N([H])C([H])(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],,[H]Cl.[H]c1c([H])c([H])c(C(=O)C([H])(N([H])C([H])(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
2589,2841,2841,8113,[H]N1C([H])([H])C([H])([H])OC12C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H].[H]O[H],,[H]N1C([H])([H])C([H])([H])OC12C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H].[H]O[H]
2590,2842,2842,8114,[H]N1C([H])([H])C([H])([H])OC12C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H],,[H]N1C([H])([H])C([H])([H])OC12C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]
2591,2843,2843,8115,[H]c1c([H])c([H])c(C2([H])OC3(N([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],,[H]c1c([H])c([H])c(C2([H])OC3(N([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H]
2592,2844,2844,8116,[H]N1C([H])([H])C([H])([H])OC1(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],,[H]N1C([H])([H])C([H])([H])OC1(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
2593,2846,2846,8118,[H]C(C(=O)OC([H])([H])[H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],,[H]C(C(=O)OC([H])([H])[H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
2594,2847,2847,8119,[H]c1c([H])c([H])c(C([H])([H])OC([H])([H])N(N=O)C([H])([H])[H])c([H])c1[H],,[H]c1c([H])c([H])c(C([H])([H])OC([H])([H])N(N=O)C([H])([H])[H])c([H])c1[H]
2595,2849,2849,8121,[H]c1c([H])c([H])c(-c2nn(C(=O)C([H])([H])[H])c(=O)o2)c([H])c1[H],,[H]c1c([H])c([H])c(-c2nn(C(=O)C([H])([H])[H])c(=O)o2)c([H])c1[H]
2596,2850,2850,8122,[H]C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],,[H]C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
2597,2851,2851,8123,[H]C(C(=O)OC([H])([H])[H])=C([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],,[H]C(C(=O)OC([H])([H])[H])=C([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
2598,2853,2853,8125,[H]C([H])([H])OC(OC([H])([H])[H])(OC([H])([H])[H])C([H])([H])[H],,[H]C([H])([H])OC(OC([H])([H])[H])(OC([H])([H])[H])C([H])([H])[H]
2599,2854,2854,8126,[H]C([H])([H])C([H])([H])OC(OC([H])([H])C([H])([H])[H])(OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],,[H]C([H])([H])C([H])([H])OC(OC([H])([H])C([H])([H])[H])(OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
2600,2855,2855,8127,[H]C([H])([H])C([H])([H])OC(OC([H])([H])C([H])([H])[H])(OC([H])([H])C([H])([H])[H])C([H])([H])[H],,[H]C([H])([H])C([H])([H])OC(OC([H])([H])C([H])([H])[H])(OC([H])([H])C([H])([H])[H])C([H])([H])[H]
2601,2856,2856,8128,[H]c1c([H])c([H])c(-n2nc(OC([H])([H])[H])sc2=O)c([H])c1[H],,[H]c1c([H])c([H])c(-n2nc(OC([H])([H])[H])sc2=O)c([H])c1[H]
2602,2858,2858,8130,[H]OC1(c2c([H])c([H])c(F)c([H])c2[H])c2c([H])c([H])c([H])c([H])c2C(C([H])([H])[H])(C([H])([H])[H])c2c([H])c([H])c([H])c([H])c21,,[H]OC1(c2c([H])c([H])c(F)c([H])c2[H])c2c([H])c([H])c([H])c([H])c2C(C([H])([H])[H])(C([H])([H])[H])c2c([H])c([H])c([H])c([H])c21
2603,2859,2859,8131,[H]OC(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c(F)c([H])c1[H],,[H]OC(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c(F)c([H])c1[H]
2604,2860,2860,8133,[H]OC(c1c([H])c([H])c(F)c([H])c1[H])(c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],,[H]OC(c1c([H])c([H])c(F)c([H])c1[H])(c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H]
2605,2861,2861,8134,[H]OC(c1c([H])c([H])c(F)c([H])c1[H])(C([H])([H])[H])C([H])([H])[H],,[H]OC(c1c([H])c([H])c(F)c([H])c1[H])(C([H])([H])[H])C([H])([H])[H]
2606,2862,2862,8135,[H]OC(c1c([H])c([H])c(F)c([H])c1[H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],,[H]OC(c1c([H])c([H])c(F)c([H])c1[H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H]
2607,2863,2863,8136,[H]OC1(c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])C([H])([H])C1([H])[H],,[H]OC1(c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])C([H])([H])C1([H])[H]
2608,2864,2864,8137,[H]OC1(c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],,[H]OC1(c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
2609,2865,2865,8138,[H]OC1(c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],,[H]OC1(c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
2610,2866,2866,8139,[H]OC1(c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])C2([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],,[H]OC1(c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])C2([H])C([H])([H])C([H])([H])C1([H])C2([H])[H]
2611,2868,2868,8146,[H]OC1([H])c2c([H])c([H])c([H])c([H])c2-c2c([H])c([H])c([H])c([H])c21,,[H]OC1([H])c2c([H])c([H])c([H])c([H])c2-c2c([H])c([H])c([H])c([H])c21
2612,2869,2869,8147,[H]OC1(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2-c2c([H])c([H])c([H])c([H])c21,,[H]OC1(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2-c2c([H])c([H])c([H])c([H])c21
2613,2870,2870,8148,[H]OC1(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2-c2c([H])c(C([H])([H])[H])c([H])c([H])c21,,[H]OC1(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2-c2c([H])c(C([H])([H])[H])c([H])c([H])c21
2614,2871,2871,8165,[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])OC(=O)C([H])([H])[H])c([H])c1[H],,[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])OC(=O)C([H])([H])[H])c([H])c1[H]
2615,2872,2872,8171,[H]OC([H])([H])C([H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H],,[H]OC([H])([H])C([H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H]
2616,2873,2873,8172,[H]C(=O)C([H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H],,[H]C(=O)C([H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H]
2617,2874,2874,8173,[H]OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],,[H]OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
2618,2875,2875,8174,[H]c1c([H])c(OC([H])([H])[H])c([H])c([H])c1OC([H])([H])[H],,[H]c1c([H])c(OC([H])([H])[H])c([H])c([H])c1OC([H])([H])[H]
2619,2876,2876,8175,[H]Oc1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H],,[H]Oc1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
2620,2877,2877,8176,[H]c1c([H])c([H])c2c(c1[H])OC(=O)C([H])([H])C2([H])[H],,[H]c1c([H])c([H])c2c(c1[H])OC(=O)C([H])([H])C2([H])[H]
2621,2878,2878,8177,[H]C(C(=O)OC([H])([H])C([H])([H])[H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],,[H]C(C(=O)OC([H])([H])C([H])([H])[H])=C([H])c1c([H])c([H])c([H])c([H])c1[H]
2622,2879,2879,8178,[H]c1c([N+](=O)[O-])c(C([H])([H])[H])c([N+](=O)[O-])c(OC([H])([H])[H])c1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],,[H]c1c([N+](=O)[O-])c(C([H])([H])[H])c([N+](=O)[O-])c(OC([H])([H])[H])c1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
