,file,smiles
33400,20055476,C1(C(C(C(=C(C1([H])[H])[H])[H])([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])[H]
33401,10018347,C(C(C(C(C(=O)OC1=C(C(=C(C(=C1OC([H])([H])[H])[H])C(=C([N+](=O)[O-])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])(=O)OC([H])([H])[H]
33402,10016738,C(C(=O)S[H])([H])([H])[H]
33404,10024841,C=1(C(=C(C(=C(C1N([H])[H])[H])C(O[H])=O)[H])[H])[H]
33408,20045188,C(#N)C(C(C(OC([H])([H])[H])(OC([H])([H])[H])[H])([H])[H])([H])[H]
33409,10025338,C1(N(C(C(C(=C1[H])[H])([H])[H])([H])[H])[H])([H])[H]
33411,10088,C1(=C(O[H])C(=C(C(=C1[H])C(=C(C(=O)OC=2C(=C(C(=C(C2[H])[H])OC([H])([H])[H])[H])[H])[H])[H])O[H])[H])[H]
33413,20234081,C1(=C(C(=C(C2=C1OC(C(C2([H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
33414,20050516,C1(=C(C(=C(C2=C1C(C([H])([H])[H])=C(C(N2[H])=O)[H])OC([H])([H])[H])[H])[H])[H]
33416,10023263,C1(=C(C(=C(C2=C1C(C(C2(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H]
33417,20050134,C1(SC(C(OC1(C([H])([H])[H])[H])([H])[H])([H])[H])(C([H])([H])[H])[H]
33422,30001650,C12(C(N(C(C(N1C(C(C2([H])[H])([H])[H])([H])[H])=O)(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])[H])[H])=O)[H]
33423,30101738,C=1(C2=C(C(=C(C1[H])OC([H])([H])[H])[H])OC(C(=C2[H])[H])(C([H])([H])[H])C([H])([H])[H])[H]
33426,20132700,C1(=C(C(=C(C2=C1N=C(N2[H])C([H])([H])[H])[H])[H])[N+]([O-])=O)[H]
33427,10018309,C12(C3(C(C(C1(OC(O2)(C([H])([H])[H])C([H])([H])[H])[H])(C(OC3([H])[H])=O)[H])([H])[H])[H])[H]
33428,10024324,C1(=C(C(C(C(=C1C(C([H])([H])[H])(C([H])([H])[H])[H])[H])([H])[H])([H])[H])C(=O)[H])Cl
33430,20181614,C1(C(C2(C(C1(C=3C(=C(C(=C(C3[H])[H])F)[H])[H])[H])=NOC2([H])[H])[H])([H])[H])(C(OC([H])([H])[H])=O)C(=O)OC([H])([H])[H]
33431,20180599,C1(=C(C(=C(C2=C1C3(OC(=N2)C([H])([H])[H])C(C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])(Br)[H])OC([H])([H])[H])[H])[H])[H]
33432,20026972,N1(C(C(C(C1=O)(C([H])([H])[H])[H])(C([H])([H])[H])[H])=O)[H]
33433,2742,C=1(C(O[H])=C(C(=C(C1[H])C(C(O[H])([H])[H])(OC([H])([H])[H])[H])[H])[H])[H]
33437,10025359,C1(OC(C(N(C1([H])[H])C(C(C([H])([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H]
33438,10018709,C1(=C(C(=C(C2=C1OC(C3=C(O2)C(Cl)=C(C(=C3C([H])([H])[H])Cl)O[H])=O)C([H])([H])[H])Cl)OC([H])([H])[H])Cl
33439,20218015,C1(=C(C(=C(C2=C1C(=C(C(=C2[H])[H])[H])N(C([H])([H])[H])C([H])([H])[H])C#C[H])[H])[H])[H]
33440,20227404,C12(C(C(C(C(C1=O)=O)(C2(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])Br
33442,10019013,N1(C(=C(C2=C1C(=C(C(=C2[H])OC([H])([H])[H])[H])[H])C([H])([H])[H])C(=C(C#N)[H])[H])C(C=3C(=C(C(=C(C3[H])[H])[H])[H])[H])([H])[H]
33444,10023767,C1(=NC(=C(C2=C1C(SC2([H])[H])([H])[H])C([H])([H])[H])Cl)Cl
33447,20218079,C1(=C(C(=C(C2=C1C(C(N2C(=O)C([H])([H])[H])([H])[H])(C(C(C(=O)C(Cl)([H])[H])([H])[H])([H])[H])[H])[H])[H])Cl)[H]
33448,20052860,C=1(OC(=C(C1[H])C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])N3C(C(OC(C3([H])[H])([H])[H])([H])[H])([H])[H])S(C4=C(C(=C(C(=C4[H])[H])C([H])([H])[H])[H])[H])(=O)=O
33449,20145045,C1(=C(C(=C(C(=C1Br)S(=O)(=O)Cl)[H])[H])[H])[H]
33451,20230220,C1(C(=C(C(C(=C1[H])[H])(Br)[H])[H])[H])(C(Cl)(Cl)Cl)C([H])([H])[H]
33452,10015981,C1(=C(C(=C(C(=C1Cl)[H])[H])[H])Cl)C(=O)OC([H])([H])[H]
33453,20229955,C=1(C2=C(C(=C3C1OC(C(=N3)C([H])([H])[H])=O)[H])C(=C(O2)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
33455,20143214,C(#N)C(=C(SC(C1=C(C(=C(C(=C1[H])[H])[H])[H])[H])([H])[H])SC(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])([H])[H])[H]
33456,20181954,C1(N2C(C(OC(C2([H])[H])([H])[H])([H])[H])([H])[H])=C(C=3C(C(=C1F)[H])=[N+]([O-])ON3)[H]
33457,20096530,C1(=C(C(=C(C(=C1[H])[H])C(C(C(O[H])=O)([H])[H])([H])[H])[H])[H])[H]
33460,20028221,C12(C(C(C(C(C1([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])([H])[H])C(C(C(O2)=O)=C([H])[H])([H])[H]
33461,10018695,C12(C(C=3C(=C(C(=C(C3O1)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])(C([H])([H])[H])[H])C(C(=C(C(=C2[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=O
33464,20212732,C=1(C(=C(N=C(N1)N2C(C(C(=N2)C([H])([H])[H])([H])[H])(O[H])C(Cl)(Cl)Cl)C([H])([H])[H])[H])C(Cl)(Cl)Cl
33467,10017947,O1C(=C(C(=C1C([H])([H])[H])[H])C(=O)[H])Br
33468,76493,C1(=C(C(=C(C2=C1C3(C(N2[H])(C(I)(C(C(C3([H])[H])([H])[H])([H])[H])[H])[H])[H])OC([H])([H])[H])[H])[H])[H]
33469,20153454,C1(=NC(=C(C(=C1[H])[H])[N+](=O)[O-])C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])[H]
33470,20213344,C1(=C(C(OC(=C1C(=O)OC(C([H])([H])[H])([H])[H])[H])=O)[H])[H]
33471,10021980,C1(N(C(N(C1=O)[H])=O)[H])(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])C3=C(C(=C(C(=C3[H])[H])[H])[H])[H]
33473,20212501,C1(C(C(OC(C1(Br)[H])(C([H])([H])[H])C([H])([H])[H])(C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])[H])([H])[H])([H])[H]
33475,20050455,C1(=C(C(=C(C(=C1C(O[H])(C(Cl)(C(=O)OC(C([H])([H])[H])([H])[H])[H])[H])[H])[H])[H])[H])[H]
33476,10024334,C=1(C(=C(N=C(C1[H])[H])Cl)C2(C(C(C(N2C([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H]
33477,20132920,C=1(N=C(C(=C(N1)Cl)[H])Cl)N(C=2C(=C(C(=C(C2[H])[H])C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H]
33478,20146926,C=1(N=C(N=C(N1)N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])Cl
33479,74943,C=1(OC(=C(N1)C([H])([H])[H])C([H])([H])[H])C(=C(C(C(C([H])([H])[H])(C([H])([H])[H])C(=C([H])[H])[H])([H])[H])[H])[H]
33480,20182427,C1(C(=C(C(C(=C1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])(O[H])C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=O
33481,20033116,C1(=C(C(=C(C2=C1N=C(C(N2[H])=O)N([H])[H])[N+](=O)[O-])F)F)[H]
33482,20109399,C1(=C(C(=C(C(=C1N=NC2=C(C(=C(C(=C2[H])[H])N(C(=O)OC(C([H])([H])[H])(C(C([H])([H])[H])([H])[H])[H])[H])[H])[H])[H])[H])O[H])[H])[H]
33483,20230310,C1(=C(C(=C(C2=C1C(=C(C(N(C2([H])[H])C([H])([H])[H])=S)[H])[H])[H])[H])[H])[H]
33484,20182065,C1(=C(C(=C(C(=C1C(=O)C(=C(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])[H])[H])[H])[H])Br)[H])[H]
33485,40116951,C(C([H])([H])[H])(C(C1=C(C([H])([H])[H])C(C(C(C2=C1C(C(C(C2(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(C([H])([H])[H])[H])([H])[H])=C(C(=O)OC([H])([H])[H])[H]
33489,20026329,C1(=NN(C(=C1O[H])[H])C(C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])([H])[H])[H]
33490,20047799,C(C(C(N=C=S)([H])[H])([H])[H])([H])([H])[H]
33491,20070428,C(B1OB(OB(O1)C([H])([H])[H])C([H])([H])[H])([H])([H])[H]
33492,30100922,C=1(C(=C(C(=C(C1C(C(O[H])([H])[H])(O[H])[H])[H])[H])[H])[H])[N+](=O)[O-]
33494,20181211,C1(=C(C(=C(C2=C1C3(C(N2C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])(N(C(C3([H])[H])([H])[H])C([H])([H])[H])[H])O[H])[H])Br)[H])[H]
33495,20053233,C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])(=O)Cl
33496,10024069,C(O[H])(C([H])([H])[H])(C(N([H])[H])([H])[H])[H]
33497,10018996,C12=C(C(=NN1C3=C(C(=N2)[H])C(=NC(=C3[H])[H])[H])[H])[H]
33503,20026186,C=1(OC(=C(C1SC(=O)C([H])([H])[H])[H])[H])[H]
33504,20026309,C(Cl)(Cl)(C(C(Cl)([H])[H])([H])[H])[H]
33506,20242245,C1(C(C(C(C2=C1C(=C(O2)[H])[H])=O)(C(Cl)([H])[H])[H])(C(=O)OC([H])([H])[H])[H])(C3=C(C(=C(C(=C3[H])OC([H])([H])[H])OC([H])([H])[H])OC([H])([H])[H])[H])[H]
33508,20233984,C1(C(C(C(C(C1([H])[H])=C(C(=O)O[H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
33509,10021220,C1(=C(C(=C(C(=C1[H])N(C(=O)N(C=2C(=C(C(=C(C2[H])[H])O[H])[H])[H])[H])[H])[H])[H])[N+](=O)[O-])[H]
33511,20180592,C1(=C(C(=C(C2=C1N=C(O2)C=3C(=NC(=C(C3[H])[H])[H])[H])[H])[H])Cl)[H]
33513,20053356,C([Pb](C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H]
33514,10018176,C1(C2(C(C(N1C(C=3C(=C(C(=C(C3C([H])([H])[H])[H])[H])[H])OC([H])([H])[H])(C(O[H])([H])[H])[H])=O)(N=NN2C([H])([H])[H])[H])[H])=O
33515,20191617,C1(C(=C(C(C(=C1[H])N([H])[H])(C(C([H])([H])[H])([H])[H])OC([H])([H])[H])[H])[H])=O
33517,20025503,C=1(C(=C(C(=C(C1C(C(C([H])([H])[H])(O[H])[H])([H])[H])[H])[H])[H])O[H])C(O[H])=O
33518,20224169,C1(SC(C(N1C(=O)C(C([H])([H])[H])(C([H])([H])[H])C(=C([H])[H])[H])([H])[H])([H])[H])=S
33519,10018088,C1(=C(C(=C(C2=C1C(C3=C(C2=O)C(=C4C(=C3[H])N=C(S4)[H])[H])=O)OC(=O)C([H])([H])[H])[H])[H])[H]
33521,20045259,C(S(C(C(O[H])([H])[H])([H])[H])(=O)=O)([H])([H])[H]
33522,20191731,C1(=C(C(=C(C(=C1[H])C#CC(=C([H])[H])C([H])([H])[H])OC(=O)C([H])([H])[H])[H])[H])C(=O)[H]
33523,20244342,C(C(=O)OC1(C(C2(C(O[H])(C3(C(=C([H])[H])C(O[H])(C(C(C3(C([H])([H])[H])C(OC(C([H])([H])[H])=O)(C(OC(C([H])([H])[H])=O)(C(=C1C([H])([H])[H])C2(C([H])([H])[H])C([H])([H])[H])[H])[H])([H])[H])([H])[H])[H])[H])[H])[H])([H])[H])[H])([H])([H])[H]
33524,20234043,C1(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])=C(C(C(C([H])([H])[H])=C([H])[H])(C1([H])[H])O[H])[H]
33525,20221628,C1(=C(C(=NC2=C1C(SC2(C#N)C([H])([H])[H])([H])[H])Cl)C([H])([H])[H])[H]
33526,20180525,C=1(N(C(=C(C1[H])C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])C([H])([H])[H])C#N
33528,10019186,C=1(OC(C(=NN1)C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])=O)C(OC([H])([H])[H])=O
33529,10016997,C1(=C(C(=C(C(=C1[H])[H])P(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])=C(C(OC(C([H])([H])[H])([H])[H])=O)[H])[H])[H])[H]
33530,20027321,C1(N(C(=NC(=C1[H])N([H])[H])N([H])[H])[H])=O
33531,10018336,C12(C(C(=C(C1(C(C(=C2C#N)[H])([H])[H])[H])C#N)[H])([H])[H])[H]
33532,20181387,C1(=C(C(=C(C2=C1C(C(C(C2([H])[H])=O)(C([H])([H])[H])C([H])([H])[H])([H])[H])OC([H])([H])[H])[H])[H])[H]
33534,20044513,C1(=C(C(=C(C2=C1N=C(O2)C([H])([H])[H])[H])[H])C([H])([H])[H])[H]
33535,20203822,C=1(N(C(=C(N1)I)C(C(=C(C([H])([H])[H])C(O[H])([H])[H])[H])([H])[H])S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])[H]
33536,20039316,C=12C(C(N(C1C(=C(C(=C2[H])Br)[H])Br)[H])=O)(F)F
33537,90715,C=1(C2=C(C(=C(C1F)[H])[H])N=C(S2)[H])[H]
33538,10018799,C1(=C(C(=C(C2=C1N(C(=N2)S(=O)C(C=3C(=C(C(=C(N3)[H])C([H])([H])[H])OC([H])([H])[H])C([H])([H])[H])([H])[H])[H])[H])[H])OC([H])([H])[H])[H]
33540,20181399,C(SC(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])([H])[H]
33542,30000764,C(C(C(C(C(C(C([H])([H])[H])=O)([H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H]
33544,20096812,C1(=C(C(=C(C(=C1C(Br)(Br)[H])[H])[H])C(Br)(Br)[H])[H])[H]
33545,20109420,C1(=NC(C(C1(O[H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C2=C(C(=C(C(=C2[H])[H])[H])[H])[H]
33546,30100955,C12(C(=C(C(S(C1([H])[H])(=O)=O)(C2([H])[H])[H])[H])[H])[H]
33547,20037377,C1(C(OC(C(N1C(=O)Cl)([H])[H])([H])[H])([H])[H])([H])[H]
33548,20026709,C1(C(=C(C(C(C1([H])[H])(C([H])([H])[H])[H])([H])[H])C([H])([H])[H])[H])=O
33551,20182390,C1(=C(C(=C(C(=C1[H])C(C(C(N(C(C(=O)OC([H])([H])[H])(C(O[H])([H])[H])[H])[H])([H])[H])([H])[H])([H])[H])I)[H])[H])[H]
33552,60005290,C(C(C(C([H])([H])[H])(C1(C2(C3(C(O1)(C(C4(C(=O)C(=C(O4)C(=C(C3(OC2=O)[H])[H])C([H])([H])[H])[H])C([H])([H])[H])([H])[H])[H])[H])C([H])([H])[H])O[H])[H])([H])[H])([H])([H])[H]
33554,89993,C(#CC(N1C(C(C(C(C1([H])[H])([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
33557,30098292,C12=NC=3C(=C(C(=C(C3N1C(=C(C(=C2[N+]([O-])=O)C=4C(=C(C(=C(C4[H])[H])[H])[H])[H])C#N)N([H])[H])[H])[H])[H])[H]
33559,10018020,C1(=C(C(=C(C2=C1SC3=C(N2C(C([H])([H])[H])([H])[H])C(=C(C(=C3SC([H])([H])[H])[H])[H])[H])[H])[H])[H])[H]
33560,20026869,C([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(=C([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H]
33563,10018811,C=1(C(=C(C(=C(C1[H])[H])C(=C(C(=O)O[H])[H])[H])[H])[H])O[H]
33565,20025523,C=1(C(=C(C(=C(C1O[H])[H])OC([H])([H])[H])[H])[H])C2=C(C=3C(=C(C(=C(C3[H])[H])O[H])[H])O2)[H]
33567,10023240,C1(=C(C(=C(C2=C1C(C(C2([H])[H])(C([H])([H])[H])C([H])([H])[H])=O)C(C([H])([H])[H])(C([H])([H])[H])[H])[H])O[H])C([H])([H])[H]
33568,20052977,C(C#C[H])(=O)F
33569,20242203,C=1(SC(=C(C1[H])[H])[H])C2(C(OC(N2[H])=O)(C([H])([H])[H])C([H])([H])[H])[H]
33570,20147318,C=12C(C3=C(C(C(C1C(=C(C(=C2[H])[H])[H])[H])([H])[H])([H])[H])C(=C(C(=C3[H])[H])[H])[H])(Cl)[H]
33571,20026316,C1(=NN(C(=N1)[H])C(OC([H])([H])[H])=O)[H]
33574,20055163,C(C(=C([H])[H])C1(C(C(C(=C(C1([H])[H])[H])C(=O)[H])([H])[H])([H])[H])[H])([H])([H])[H]
33576,20180780,C1(C(C(C(C2=C1C3=C(N2[H])C(=NC(=C3[H])[H])[H])([H])[H])([H])[H])([H])[H])=O
33578,20051746,C1(=C(C(=C(O1)[H])C(O[H])([H])[H])C(O[H])([H])[H])[H]
33582,10016811,C1(OC(=O)C(=C1Br)Br)=O
33583,20230168,C=1(C2=C(C(=C(C1[H])[H])[H])N=C(N2[H])C=3C(=C(C(=C(C3O[H])[H])[H])[H])[H])[H]
33586,10015785,C1(C(=C(C(C1([H])[H])(C([H])([H])[H])[H])C([H])([H])[H])[H])=O
33587,20249054,C=1(C(=C(C(=C(C1[H])[H])C#CC(C(C(C(N=[N+]=[N-])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H]
33588,20218108,C1(=C(C(=C(C2=C1C(C(C(N2[H])=O)(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])=C([H])[H])[H])[H])F)[H]
33592,30101284,C1(=C(C(=C(C(=C1[H])N=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])[H])[H])[H]
33593,20213239,C=1(C(=C(N=C(N1)SC(C#C[H])([H])[H])[H])[H])[H]
33594,30001173,C12(B(C(C(C(C1([H])[H])([H])[H])([H])[H])(C(C(C2([H])[H])([H])[H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H]
33596,20233972,C(S(C1=C(C(=C(C(=C1[H])C([H])([H])[H])F)[H])[H])(=O)=O)([H])([H])[H]
33597,20050477,C1(C2(C1(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])[H])ON=C(C2([H])[H])C(C(C(=O)C([H])([H])[H])([H])[H])([H])[H])([H])[H]
33599,20052904,C=1(C2=C(C(=C(C1[H])[H])[H])C(=C(N2[H])Cl)C=3OC(=NC3Cl)C(=O)[H])[H]
33600,20230641,C1(=C(C(=C(C(=C1S(C(=C([H])[H])[H])(=O)=O)[H])[H])[H])C(F)(F)F)[H]
33603,20025022,C1(C(C(C2(C3(C1(C(C(C(C3([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])OC4(C(C(C(C(O4)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(O[H])[H])[H])[H])([H])[H])([H])[H])C(O2)([H])[H])[H])C([H])([H])[H])([H])[H])([H])[H])(O[H])[H]
33605,88399,C1(=NN(C(=N1)[H])C(N2C(C(OC(C2([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H]
33607,20180365,C1(=C(C(C2=C(C(=C(S2)N(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])[H])[H])=O)SC(=C1[H])N(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])[H]
33608,10022816,C=1(N(C(=C(C1[H])[H])[H])[H])C(=O)N(C(C(Cl)([H])[H])([H])[H])[H]
33611,10024040,C1(=C(C(=C(C2=C1C(=C(N=C2[H])[H])Br)[H])[H])[H])[H]
33614,10008984,C1(C(C(C([H])([H])[H])(N1[H])[H])([H])[H])=O
33616,20030857,C1(C(C(C(C1([H])[H])(C([H])([H])[H])[H])([H])[H])(C([H])([H])[H])[H])=O
33617,10019342,C=1(C(C2(C(C1[H])(C(N2C(C(C(O[H])([H])[H])([H])[H])([H])[H])=O)[H])[H])(OC([H])([H])[H])[H])[H]
33618,10023094,C1(=C(C(=C(C2=C1C(C(C2=O)=C=NN=C=C3C(C4=C(C3=O)C(=C(C(=C4[H])[H])[H])[H])=O)=O)[H])[H])[H])[H]
33619,20230542,C(C(C([H])([H])[H])(C(C(SC(C([H])([H])[H])([H])[H])([H])[H])(N(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H])[H])([H])([H])[H]
33620,20035585,C=1(OC(=C(C1[H])C([H])([H])[H])C([H])([H])[H])C(=O)[H]
33621,20180158,C1(=C(C(=C(C2=C1C(=C(N2[H])[H])[H])[H])Br)[H])[H]
33622,20182441,C1(C(C(C(C2=C1C(=C(C(=C2C3(C(C(C(C4=C3C(=C(C(=C4O[H])[H])[H])[H])=O)([H])[H])([H])[H])[H])[H])[H])O[H])=O)([H])[H])([H])[H])(O[H])[H]
33623,20050137,C1(C(C(OC(C1(C([H])([H])[H])C([H])([H])[H])([H])[H])(O[H])[H])([H])[H])([H])[H]
33624,10008653,C(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(O[H])([H])[H]
33625,20181213,C1(=C(C(=C(C2=C1C(C(=C(C2=O)Cl)N([H])[H])=O)[H])[H])[H])[H]
33626,10018308,C12(OC(C(C(C1(C(C(O2)(C(C#C[H])([H])[H])[H])=C([H])[H])[H])([H])[H])([H])[H])([H])[H])[H]
33627,20040373,C1(=C(C(=C(C(=C1C(=C(C(=O)O[H])[H])[H])OC([H])([H])[H])[H])OC([H])([H])[H])[H])[H]
33628,20221354,C(=C(C(O[H])(C(C(=O)N([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])C([H])([H])[H])(I)[H]
33633,20122807,C1(SSC(=C1[H])C=2C(=C(C(=C(C2[H])[H])[H])O[H])[H])=O
33634,20037706,C1(C(C(N(C(C1([H])[H])([H])[H])C2(C(C(N(C(C2([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H]
33635,20039693,C1(=C(C(=C(C(=C1C(=O)O[H])[H])Br)F)[H])[H]
33636,20242261,C(=C(C(OC(C([H])([H])[H])([H])[H])=O)I)(C([H])([H])[H])[H]
33637,20180859,C=1(N(C2=C(C1[H])C(=C(C(=C2[H])OC([H])([H])[H])[H])[H])S(C=3C(=C(C(=C(C3[H])[H])C([H])([H])[H])[H])[H])(=O)=O)N4C(C(N(C(C4([H])[H])([H])[H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H]
33639,20026301,C(C(C([H])([H])[H])=C(C(Cl)([H])[H])[H])([H])([H])[H]
33641,20182083,C1(=C(C(C(C2(C1(C(C(C3(C2(OC(C3=C([H])[H])=O)[H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])(C([H])([H])[H])[H])(O[H])[H])[H])[H]
33644,20122093,C1(N(C([H])([H])[H])N(C(N1[H])(C([H])([H])[H])C([H])([H])[H])[H])=S
33646,20227341,C12(C(C1([H])[H])([H])[H])OC2(C(F)(F)[H])C(C(=O)C3(C(C3([H])[H])([H])[H])[H])([H])[H]
33648,20242379,C1(=C(C(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])(O[H])[H])([H])[H])[H])[H]
33652,10016246,C1(=C(C(=C(N2C1=C(C(=C2[H])[H])[H])[H])[H])[H])[H]
33653,10024989,C=12SC3=C(C1C(=C(C(=C2Br)[H])[H])[H])C(=C(C(=C3[H])[H])[H])[H]
33656,10015903,C(#CC(=O)OC([H])([H])[H])[H]
33658,20144730,C1(=C(C(=C(C(=C1N=C=O)Cl)[H])Br)[H])[H]
33659,20212851,C1(C(C(OC(O1)(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])[H])([H])[H])(O[H])[H])([H])[H]
33661,20039250,C1(=C(C(=C(C(=C1C(O[H])(C([H])([H])[H])C([H])([H])[H])[H])[H])[H])[H])[H]
33662,20035569,C=1(C(=C(C(=C(C1[H])[H])C(=NN=C(C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])[H])[H])[H])[H])[H]
33663,20027398,C=1(C(=C(C(=C(C1[H])[H])B(OC([H])([H])[H])OC([H])([H])[H])[H])[H])[H]
33664,90686,C1(=C(C(=C(C2=C1C(C(O2)([H])[H])([H])[H])[H])[H])[H])[H]
33665,10018600,C1(N(C=2C(C(N1[H])=O)=C(C(=C(C2[H])[H])[H])[H])C(C(=C(C([H])([H])[H])C(Br)([H])[H])[H])([H])[H])=O
33666,20180681,C1(N(C(=NN1[H])C=2C(=C(C(=C(C2[H])[H])OC([H])([H])[H])[H])[H])[H])=O
33667,19830,C1(C(C(C(C2(C1(C3(C4(C(C2([H])[H])([H])[H])C(C(C(C3([H])[H])([H])[H])(C5(C4(O5)[H])C([H])([H])[H])[H])([H])[H])[H])C([H])([H])[H])[H])(C(O[H])=O)C([H])([H])[H])([H])[H])([H])[H])([H])[H]
33668,10017106,C1(C(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(C([H])([H])[H])[H])(O[H])[H]
33670,89263,C1(=C(C(=C(OC1=S)[H])C(F)(F)F)[H])[H]
33671,90318,C1(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])(C(C(=C([H])[H])C#C[H])([H])[H])[H])([H])[H]
33673,20213109,C1(=C(C(=C(C(=C1[H])C(=C(C(=O)O[H])[H])[H])[H])[H])OS(=O)(=O)[O-])OC([H])([H])[H]
33674,20207555,O=C(C(C(C1=C(C(=C(C(=C1[H])[H])[H])[H])[H])([H])[H])([H])[H])C=2C(O[H])=C(C(=C(C2[H])[H])[H])[H]
33675,10016318,C1(=C(C(=C(C2=C1N=C3C(O2)=C(C(C(=C3C(O[H])=O)N([H])[H])=O)C([H])([H])[H])C([H])([H])[H])[H])[H])C(O[H])=O
33677,20218226,C1(=C(C(=C(C2=C1C(C(C(N2[H])=O)(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])=C([H])[H])[H])[H])C(F)(F)F)[H]
33678,10024469,C1(N(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])O1)(C(Br)(C([H])([H])[H])C([H])([H])[H])[H]
